zip,zip_type,primary_city,county,timezone,area_codes,latitude,longitude,world_region,country,decommissioned,estimated_population,City,CriteriaID,State,StateAbrv,DMARegion,DMARegionCode
62550,STANDARD,Moweaqua,ShelbyCounty,America/Chicago,217,39.62,-89.01,NA,US,0,2537,Moweaqua,1016707,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62551,STANDARD,Niantic,MaconCounty,America/Chicago,217,39.85,-89.16,NA,US,0,719,Niantic,1016722,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62553,STANDARD,Oconee,ShelbyCounty,America/Chicago,217,39.28,-89.1,NA,US,0,0,Oconee,1016737,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62557,STANDARD,Pana,ChristianCounty,America/Chicago,217,39.38,-89.07,NA,US,0,5912,Pana,9052634,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62558,STANDARD,Pawnee,SangamonCounty,America/Chicago,217,39.59,-89.58,NA,US,0,3170,Pawnee,1016761,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62560,STANDARD,Raymond,MontgomeryCounty,America/Chicago,217,39.32,-89.57,NA,US,0,1310,Raymond,1016796,Illinois,IL,"St. Louis, MO",609
62561,STANDARD,Riverton,SangamonCounty,America/Chicago,217,39.84,-89.54,NA,US,0,4698,Riverton,1016807,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62565,STANDARD,Shelbyville,ShelbyCounty,America/Chicago,217,39.4,-88.8,NA,US,0,6411,Shelbyville,1016843,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62568,STANDARD,Taylorville,ChristianCounty,America/Chicago,217,39.52,-89.26,NA,US,0,12674,Taylorville,1016894,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62573,STANDARD,Warrensburg,MaconCounty,America/Chicago,217,39.93,-89.06,NA,US,0,1374,Warrensburg,1016933,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62611,STANDARD,Arenzville,CassCounty,America/Chicago,217,39.87,-90.37,NA,US,0,927,Arenzville,1016268,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62612,STANDARD,Ashland,CassCounty,America/Chicago,217,39.88,-90,NA,US,0,1679,Ashland,1016271,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62613,STANDARD,Athens,MenardCounty,America/Chicago,217,39.96,-89.72,NA,US,0,3489,Athens,1016276,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62615,STANDARD,Auburn,SangamonCounty,America/Chicago,217,39.57,-89.74,NA,US,0,4870,Auburn,1016278,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62618,STANDARD,Beardstown,CassCounty,America/Chicago,217,40,-90.41,NA,US,0,6269,Beardstown,1016288,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62621,STANDARD,Bluffs,ScottCounty,America/Chicago,217,39.75,-90.53,NA,US,0,1022,Bluffs,1016309,Illinois,IL,"Quincy, IL-Hannibal, MO-Keokuk, IA",717
62626,STANDARD,Carlinville,MacoupinCounty,America/Chicago,"217,618",39.28,-89.88,NA,US,0,6741,Carlinville,1016345,Illinois,IL,"St. Louis, MO",609
62629,STANDARD,Chatham,SangamonCounty,America/Chicago,217,39.67,-89.69,NA,US,0,11461,Chatham,1016362,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62634,STANDARD,Elkhart,LoganCounty,America/Chicago,217,40.01,-89.48,NA,US,0,782,Elkhart,1016442,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62638,STANDARD,Franklin,MorganCounty,America/Chicago,217,39.62,-90.04,NA,US,0,1239,Franklin,1016478,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62640,STANDARD,Girard,MacoupinCounty,America/Chicago,217,39.44,-89.78,NA,US,0,3126,Girard,1016497,Illinois,IL,"St. Louis, MO",609
62642,STANDARD,Greenview,MenardCounty,America/Chicago,217,40.08,-89.74,NA,US,0,1275,Greenview,1016522,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62644,STANDARD,Havana,MasonCounty,America/Chicago,309,40.29,-90.05,NA,US,0,4282,Havana,1016540,Illinois,IL,"Peoria-Bloomington, IL",675
62650,STANDARD,Jacksonville,MorganCounty,America/Chicago,217,39.72,-90.23,NA,US,0,19645,Jacksonville,1016581,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62651,POBOX,Jacksonville,MorganCounty,America/Chicago,217,39.72,-90.23,NA,US,0,0,Jacksonville,1016581,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62656,STANDARD,Lincoln,LoganCounty,America/Chicago,217,40.15,-89.36,NA,US,0,13717,Lincoln,1016623,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62664,STANDARD,MasonCity,MasonCounty,America/Chicago,"217,309",40.2,-89.69,NA,US,0,2579,MasonCity,1016662,Illinois,IL,"Peoria-Bloomington, IL",675
62665,STANDARD,Meredosia,MorganCounty,America/Chicago,217,39.83,-90.55,NA,US,0,1277,Meredosia,1016675,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62670,STANDARD,NewBerlin,SangamonCounty,America/Chicago,217,39.72,-89.91,NA,US,0,2825,NewBerlin,1016715,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62674,STANDARD,Palmyra,MacoupinCounty,America/Chicago,"217,618",39.43,-89.99,NA,US,0,1101,Palmyra,1016752,Illinois,IL,"St. Louis, MO",609
62675,STANDARD,Petersburg,MenardCounty,America/Chicago,217,40.01,-89.85,NA,US,0,5391,Petersburg,1016770,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62677,STANDARD,PleasantPlains,SangamonCounty,America/Chicago,217,39.87,-89.92,NA,US,0,2358,PleasantPlains,1016777,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62681,STANDARD,Rushville,SchuylerCounty,America/Chicago,"217,309",40.11,-90.56,NA,US,0,4479,Rushville,1016827,Illinois,IL,"Quincy, IL-Hannibal, MO-Keokuk, IA",717
62684,STANDARD,Sherman,SangamonCounty,America/Chicago,217,39.88,-89.6,NA,US,0,4514,Sherman,9052834,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62685,STANDARD,Shipman,MacoupinCounty,America/Chicago,618,39.12,-90.04,NA,US,0,1729,Shipman,1016847,Illinois,IL,"St. Louis, MO",609
62689,POBOX,Thayer,SangamonCounty,America/Chicago,217,39.53,-89.75,NA,US,0,512,Thayer,1016897,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62690,STANDARD,Virden,MacoupinCounty,America/Chicago,217,39.5,-89.76,NA,US,0,3338,Virden,1016929,Illinois,IL,"St. Louis, MO",609
62691,STANDARD,Virginia,CassCounty,America/Chicago,217,39.95,-90.21,NA,US,0,2119,Virginia,1016931,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62692,STANDARD,Waverly,MorganCounty,America/Chicago,217,39.59,-89.95,NA,US,0,1759,Waverly,1016943,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62693,STANDARD,Williamsville,SangamonCounty,America/Chicago,217,39.95,-89.55,NA,US,0,1609,Williamsville,1016959,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62694,STANDARD,Winchester,ScottCounty,America/Chicago,217,39.62,-90.45,NA,US,0,2757,Winchester,1016962,Illinois,IL,"Quincy, IL-Hannibal, MO-Keokuk, IA",717
62701,STANDARD,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,509,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62702,STANDARD,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,28847,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62703,STANDARD,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,21928,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62704,STANDARD,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,33869,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62705,POBOX,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62706,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62707,STANDARD,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,7550,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62708,POBOX,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,622,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62711,STANDARD,Springfield,SangamonCounty,America/Chicago,217,39.76,-89.72,NA,US,0,13944,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62712,STANDARD,Springfield,SangamonCounty,America/Chicago,217,39.76,-89.57,NA,US,0,8964,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62713,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.8,-89.64,NA,US,1,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62715,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62716,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62719,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62721,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62722,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62723,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62726,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62736,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62739,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62746,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.8,-89.64,NA,US,1,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62756,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62757,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62761,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62762,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62763,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62764,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62765,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62766,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62767,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62769,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62776,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62777,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62781,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62786,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62791,POBOX,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,628,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62794,POBOX,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62796,UNIQUE,Springfield,SangamonCounty,America/Chicago,217,39.78,-89.64,NA,US,0,0,Springfield,1016864,Illinois,IL,"Champaign & Springfield-Decatur,IL",648
62801,STANDARD,Centralia,MarionCounty,America/Chicago,618,38.52,-89.12,NA,US,0,16349,Centralia,1016357,Illinois,IL,"St. Louis, MO",609
62803,STANDARD,Hoyleton,WashingtonCounty,America/Chicago,618,38.44,-89.27,NA,US,0,927,Hoyleton,1016565,Illinois,IL,"St. Louis, MO",609
62806,STANDARD,Albion,EdwardsCounty,America/Chicago,618,38.37,-88.05,NA,US,0,2895,Albion,1016251,Illinois,IL,"Evansville, IN",649
62808,STANDARD,Ashley,WashingtonCounty,America/Chicago,618,38.32,-89.18,NA,US,0,1259,Ashley,1016272,Illinois,IL,"St. Louis, MO",609
62809,STANDARD,Barnhill,WayneCounty,America/Chicago,618,38.27,-88.38,NA,US,0,0,Barnhill,1016282,Illinois,IL,"Evansville, IN",649
62812,STANDARD,Benton,FranklinCounty,America/Chicago,618,38,-88.91,NA,US,0,8744,Benton,1016297,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62820,STANDARD,BurntPrairie,WhiteCounty,America/Chicago,618,38.25,-88.25,NA,US,0,0,BurntPrairie,1016333,Illinois,IL,"Evansville, IN",649
62821,STANDARD,Carmi,WhiteCounty,America/Chicago,618,38.08,-88.17,NA,US,0,6190,Carmi,1016347,Illinois,IL,"Evansville, IN",649
62822,STANDARD,Christopher,FranklinCounty,America/Chicago,618,37.97,-89.05,NA,US,0,2324,Christopher,1016372,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62824,STANDARD,ClayCity,ClayCounty,America/Chicago,618,38.68,-88.35,NA,US,0,1379,ClayCity,1016376,Illinois,IL,"St. Louis, MO",609
62827,STANDARD,Crossville,WhiteCounty,America/Chicago,618,38.16,-88.06,NA,US,0,1017,Crossville,1016395,Illinois,IL,"Evansville, IN",649
62828,STANDARD,Dahlgren,HamiltonCounty,America/Chicago,618,38.19,-88.68,NA,US,0,1209,Dahlgren,1016399,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62832,STANDARD,DuQuoin,PerryCounty,America/Chicago,618,38,-89.23,NA,US,0,7432,DuQuoin,1016420,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62837,STANDARD,Fairfield,WayneCounty,America/Chicago,618,38.38,-88.36,NA,US,0,7469,Fairfield,1016457,Illinois,IL,"Evansville, IN",649
62838,STANDARD,Farina,FayetteCounty,America/Chicago,618,38.83,-88.77,NA,US,0,1381,Farina,1016459,Illinois,IL,"St. Louis, MO",609
62839,STANDARD,Flora,ClayCounty,America/Chicago,618,38.67,-88.47,NA,US,0,5264,Flora,1016469,Illinois,IL,"St. Louis, MO",609
62846,STANDARD,Ina,JeffersonCounty,America/Chicago,618,38.15,-88.9,NA,US,0,535,Ina,1016572,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62848,POBOX,Irvington,WashingtonCounty,America/Chicago,618,38.43,-89.16,NA,US,0,567,Irvington,1016577,Illinois,IL,"St. Louis, MO",609
62849,STANDARD,Iuka,MarionCounty,America/Chicago,618,38.61,-88.78,NA,US,0,1820,Iuka,1016580,Illinois,IL,"St. Louis, MO",609
62856,POBOX,Logan,FranklinCounty,America/Chicago,618,37.93,-88.84,NA,US,0,0,Logan,1016630,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62858,STANDARD,Louisville,ClayCounty,America/Chicago,618,38.76,-88.5,NA,US,0,2462,Louisville,1016634,Illinois,IL,"St. Louis, MO",609
62859,STANDARD,McLeansboro,HamiltonCounty,America/Chicago,618,38.09,-88.53,NA,US,0,4344,McLeansboro,1016667,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62863,STANDARD,MountCarmel,WabashCounty,America/Chicago,618,38.41,-87.77,NA,US,0,8443,MountCarmel,1016699,Illinois,IL,"Evansville, IN",649
62864,STANDARD,MountVernon,JeffersonCounty,America/Chicago,618,38.31,-88.91,NA,US,0,19699,MountVernon,1016705,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62867,STANDARD,NewHaven,GallatinCounty,America/Chicago,618,37.9,-88.12,NA,US,0,0,NewHaven,1016716,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62869,STANDARD,NorrisCity,WhiteCounty,America/Chicago,618,37.97,-88.32,NA,US,0,2312,NorrisCity,1016726,Illinois,IL,"Evansville, IN",649
62870,STANDARD,Odin,MarionCounty,America/Chicago,618,38.61,-89.05,NA,US,0,1714,Odin,1016739,Illinois,IL,"St. Louis, MO",609
62875,STANDARD,Patoka,MarionCounty,America/Chicago,618,38.75,-89.09,NA,US,0,998,Patoka,1016759,Illinois,IL,"St. Louis, MO",609
62881,STANDARD,Salem,MarionCounty,America/Chicago,618,38.62,-88.95,NA,US,0,9380,Salem,1016828,Illinois,IL,"St. Louis, MO",609
62882,STANDARD,Sandoval,MarionCounty,America/Chicago,618,38.61,-89.11,NA,US,0,1860,Sandoval,1016829,Illinois,IL,"St. Louis, MO",609
62884,STANDARD,Sesser,FranklinCounty,America/Chicago,618,38.09,-89.05,NA,US,0,2385,Sesser,1016839,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62888,STANDARD,Tamaroa,PerryCounty,America/Chicago,618,38.13,-89.22,NA,US,0,1733,Tamaroa,1016892,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62895,STANDARD,WayneCity,WayneCounty,America/Chicago,618,38.34,-88.58,NA,US,0,1729,WayneCity,1016945,Illinois,IL,"Evansville, IN",649
62896,STANDARD,WestFrankfort,FranklinCounty,America/Chicago,618,37.9,-88.92,NA,US,0,9625,WestFrankfort,1016950,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62898,STANDARD,Woodlawn,JeffersonCounty,America/Chicago,618,38.33,-89.03,NA,US,0,1741,Woodlawn,1016970,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62901,STANDARD,Carbondale,JacksonCounty,America/Chicago,618,37.72,-89.21,NA,US,0,13025,Carbondale,1016344,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62902,STANDARD,Carbondale,WilliamsonCounty,America/Chicago,618,37.72,-89.21,NA,US,0,4030,Carbondale,1016344,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62903,STANDARD,Carbondale,JacksonCounty,America/Chicago,618,37.72,-89.21,NA,US,0,2113,Carbondale,1016344,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62906,STANDARD,Anna,UnionCounty,America/Chicago,618,37.46,-89.24,NA,US,0,5760,Anna,1016262,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62910,STANDARD,Brookport,MassacCounty,America/Chicago,618,37.12,-88.62,NA,US,0,2177,Brookport,1016323,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62912,STANDARD,Buncombe,JohnsonCounty,America/Chicago,618,37.47,-88.97,NA,US,0,946,Buncombe,1016328,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62917,STANDARD,CarrierMills,SalineCounty,America/Chicago,618,37.65,-88.61,NA,US,0,1881,CarrierMills,1016350,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62918,STANDARD,Carterville,WilliamsonCounty,America/Chicago,618,37.76,-89.08,NA,US,0,7751,Carterville,1016352,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62920,STANDARD,Cobden,UnionCounty,America/Chicago,618,37.53,-89.25,NA,US,0,2573,Cobden,1016381,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62922,STANDARD,CrealSprings,WilliamsonCounty,America/Chicago,618,37.61,-88.83,NA,US,0,2357,CrealSprings,1016391,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62926,STANDARD,Dongola,UnionCounty,America/Chicago,618,37.36,-89.16,NA,US,0,1748,Dongola,1016416,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62930,STANDARD,Eldorado,SalineCounty,America/Chicago,618,37.81,-88.44,NA,US,0,4593,Eldorado,1016438,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62933,STANDARD,Energy,WilliamsonCounty,America/Chicago,618,37.77,-89.02,NA,US,0,1024,Energy,1016449,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62934,STANDARD,Equality,GallatinCounty,America/Chicago,618,37.73,-88.34,NA,US,0,776,Equality,1016450,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62935,STANDARD,Galatia,SalineCounty,America/Chicago,618,37.84,-88.61,NA,US,0,1575,Galatia,1016484,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62938,STANDARD,Golconda,PopeCounty,America/Chicago,618,37.36,-88.48,NA,US,0,2049,Golconda,1016506,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62939,STANDARD,Goreville,JohnsonCounty,America/Chicago,618,37.55,-88.97,NA,US,0,2459,Goreville,1016510,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62946,STANDARD,Harrisburg,SalineCounty,America/Chicago,"217,618",37.73,-88.54,NA,US,0,10055,Harrisburg,1016536,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62948,STANDARD,Herrin,WilliamsonCounty,America/Chicago,618,37.8,-89.03,NA,US,0,9755,Herrin,1016546,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62949,POBOX,Hurst,WilliamsonCounty,America/Chicago,618,37.83,-89.14,NA,US,0,631,Hurst,1016569,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62951,STANDARD,JohnstonCity,WilliamsonCounty,America/Chicago,618,37.82,-88.92,NA,US,0,4354,JohnstonCity,1016583,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62953,POBOX,Joppa,PulaskiCounty,America/Chicago,618,37.2,-88.84,NA,US,0,0,Joppa,1016585,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62954,STANDARD,Junction,GallatinCounty,America/Chicago,618,37.72,-88.23,NA,US,0,468,Junction,1016587,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62959,STANDARD,Marion,WilliamsonCounty,America/Chicago,618,37.73,-88.94,NA,US,0,21050,Marion,1016654,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62960,STANDARD,Metropolis,MassacCounty,America/Chicago,618,37.15,-88.71,NA,US,0,9415,Metropolis,1016677,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62964,STANDARD,Mounds,PulaskiCounty,America/Chicago,618,37.11,-89.2,NA,US,0,1072,Mounds,1016698,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62966,STANDARD,Murphysboro,JacksonCounty,America/Chicago,618,37.76,-89.33,NA,US,0,12115,Murphysboro,1016709,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62976,STANDARD,Pulaski,PulaskiCounty,America/Chicago,618,37.21,-89.2,NA,US,0,0,Pulaski,1016790,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62977,STANDARD,Raleigh,SalineCounty,America/Chicago,618,37.82,-88.53,NA,US,0,591,Raleigh,1016793,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62979,STANDARD,Ridgway,GallatinCounty,America/Chicago,618,37.79,-88.26,NA,US,0,1072,Ridgway,1016801,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62982,STANDARD,Rosiclare,HardinCounty,America/Chicago,618,37.42,-88.35,NA,US,0,856,Rosiclare,1016824,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62984,STANDARD,Shawneetown,GallatinCounty,America/Chicago,618,37.71,-88.16,NA,US,0,1326,Shawneetown,1016841,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62985,STANDARD,Simpson,JohnsonCounty,America/Chicago,618,37.46,-88.75,NA,US,0,722,Simpson,1016850,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62987,STANDARD,Stonefort,SalineCounty,America/Chicago,618,37.61,-88.7,NA,US,0,960,Stonefort,1016880,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
62988,STANDARD,Tamms,AlexanderCounty,America/Chicago,618,37.23,-89.26,NA,US,0,1242,Tamms,1016893,Illinois,IL,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
